"serviceIdentifierCode","title","url","servicetype","conformanceHref","conformanceTitles","conformancePass"
"d624bfd0-8f21-44c4-a22c-0f0877a539fc","Geluidszones rondom vliegvelden (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/provincies/geluidzones-rondom-vliegvelden/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"101304f0-2cf2-4ce0-aa23-cd7e4000fbba","Zeegebieden (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/kadaster/brt-zeegebieden/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"edeb3e54-11e0-438c-a0e2-2675e4ef9fe9","Invasieve Exoten (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rvo/invasieve-exoten-geharmoniseerd/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"a91c9954-398a-43ab-b625-0068710d48b0","Vaarweg Netwerk Data Service (VNDS) - bevaarbaarheid ATOM","https://service.pdok.nl/rws/vaarweg-netwerk-data-service-bevaarbaarheid/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"5559960d-37a1-4cab-ab09-5836dd700f45","BRO - Geologisch booronderzoek (BHR-G) ATOM","https://service.pdok.nl/tno/bro-geologisch-booronderzoek/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"8fb3a06d-af1a-4da9-a769-41edf3591805","Stiltegebieden - Provincies (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/provincies/stiltegebieden/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"0ab88d51-68fd-424e-8e22-8010bb023c0b","BRO - Bodemkundig booronderzoek (BHR-P) - Geologie (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/tno/bro-bodemkundig-booronderzoek-geologie-geharmoniseerd/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"b768d4c7-c838-4b38-9d9c-c430f2b8fae3","BRO Bodemkundig Booronderzoek (BHR-P) ATOM","https://service.pdok.nl/tno/bro-bodemkundig-booronderzoek/atom/index.xml","download",""https:\/\/data.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening";"Conform technische specificatie"",""true";"true""
"dbb84969-8094-43e5-8824-245f1190a471","Nuts- en Overheidsdiensten - Riool - Milieu management voorziening - RSA (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rws/rioolnetwerk-milieumanagementvoorziening/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"67ab27cb-df8c-4ebd-949e-f09ec3fcb17a","Nuts- en Overheidsdiensten - Riool - Leidingelementen - RSA (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rws/rioolnetwerk-leidingelementen/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"46471a8c-eefe-441a-b57b-ab0a1923bc12","KRW Stroomgebieddistricten (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/ihw/krw-stroomgebieddistricten-geharmoniseerd/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"2fa191f3-55df-4016-bb08-8da445b952fe","Windsnelheden op 100m hoogte (m/s) ATOM","https://service.pdok.nl/rvo/windsnelheden/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"d26f2071-9747-46a2-bb74-723ffb01559e","KRW Grondwaterlichamen (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/ihw/krw-grondwaterlichamen-geharmoniseerd/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"7a4c7031-08cf-4bbf-b3dc-179a457b0674","Statistical Units Vector (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/cbs/statistical-units-vector/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"559f7f5b-44fc-4003-9fb5-4d8c9aff6060","Vervoersnetwerken (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/kadaster/brt-vervoersnetwerken/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"91b1f8ca-63a0-4ce6-b7e1-456ee6945638","Schelpdierpercelen (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rvo/schelpdierpercelen-geharmoniseerd/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"15d2aa2a-1e55-4ca4-986b-0d12768675a1","Natuurnetwerk Nederland - Provincies (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/provincies/natuurnetwerk-nederland/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"0d7ca7bc-99de-4539-af33-70b206f29355","Adressen ATOM","https://service.pdok.nl/kadaster/bag-adressen/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"fa3ee2c5-6d2a-4e96-9ae3-3f3548932111","KRW Monitoringlocaties (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/ihw/krw-monitoringlocaties-geharmoniseerd/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"a6a249b9-70fe-4e47-bbe2-c864d712ed5b","CBS Vierkantstatistieken 500m ATOM","https://service.pdok.nl/cbs/vierkantstatistieken500m/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"bbcaaf5b-fdf0-4a97-a729-05c0572ed4f9","Gebieden met Natuurrisico's - Overstromingen - Geobserveerde gebeurtenis - Richtlijn Overstromingsrisico's (ROR) (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rws/overstromingen-gebeurtenis/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"b4c6ba17-5daa-47b5-a029-341e2cf772e5","Hydrografie: Netwerk (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rws/hydrografie-netwerk/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"e222648d-d19e-4a99-a67d-2af1c9aabd75","Kadastrale Percelen (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/kadaster/brk-kadastrale-percelen/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"2751ba40-5100-4186-81be-b7fdee95b49c","Wetlands ATOM","https://service.pdok.nl/rvo/wetlands/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"c0bef00c-e00c-4004-93c6-7bb8df62ec38","CBS Existing Land Use (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/cbs/landuse/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"838d49cd-bcec-4e92-9172-fabb96c21b3d","Publiekrechtelijke beperkingen ATOM","https://service.pdok.nl/kadaster/brk-publiekrechtelijke-beperkingen-wkpb/atom/index.xml","download",""http:\/\/data.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening";"Conform technische specificatie"",""true";"true""
"272cea07-6e81-4f0c-9db3-b4a4031f7bce","Schelpdierpercelen ATOM","https://service.pdok.nl/rvo/schelpdierpercelen/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"47d416f8-76e8-441c-9b19-c8f889dfe62c","Geografische namen (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/kadaster/brt-geografische-namen/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"281d7dc5-68b2-4e2c-a427-3188b8a4a6e6","BRO Milieuhygiënisch Bodemonderzoek (SAD) ATOM","https://service.pdok.nl/tno/bro-milieuhygienisch-bodemonderzoek/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"7827e997-00da-4164-84b1-a86cac78b32b","Richtlijn Stedelijk Afvalwater (RSA) ATOM","https://service.pdok.nl/rws/richtlijn-stedelijk-afvalwater/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"71b8214f-7525-45bd-bdee-2c60f32a1725","NWB - Wegen (Nationaal Wegen Bestand) ATOM","https://service.pdok.nl/rws/nationaal-wegenbestand-wegen/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"699b9d23-6c8f-4cbd-af52-00cfaa2eb16e","Kaderrichtlijn Mariene Strategie (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rvo/kaderrichtlijn-mariene-strategie-geharmoniseerd/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"bd8d14d2-0445-46e1-a3dd-93a174f1059d","Waterschappen Hydrografie (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/hwh/waterschappen-hydrografie/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"23c7fb9e-3cca-4cb8-987a-bda4b9c3322f","BRO - Bodemkundig booronderzoek (BHR-P) - Bodem (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/tno/bro-bodemkundig-booronderzoek-bodem-geharmoniseerd/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"a0ad469d-be1b-4d38-b699-faf946666bcc","BAG ATOM","https://service.pdok.nl/kadaster/bag/atom/index.xml","download","#notpresent",""VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE Download Services v3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"0017219b-fb75-47aa-a6bf-496f2514e545","Aardkundige Waarden - Provincies (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/provincies/aardkundige-waarden/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"49751327-a51c-4023-baed-bb218496abce","Hoogte Nederland - land - DTM (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rws/hoogte-nederland-land-dtm/atom/index.xml/","download",""http:\/\/data.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening";"Conform technische specificatie"",""true";"true""
"9ad3f0c0-9e2c-4d44-a467-b57920aa512f","Waterschappen Administratieve eenheden (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/hwh/waterschappen-administratieve-eenheden/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"5afdff7a-bd61-48e8-a290-6adc83570a1c","BRO Grondwaterproductiedossier (GPD) ATOM","https://service.pdok.nl/tno/bro-grondwaterproductiedossier/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"7a748a59-36f4-475b-9647-402b5ce89a1c","Bodemgebruik - Land Cover (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/kadaster/brt-bodemgebruik/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"7bd02d32-581a-4936-a64f-1e8328078829","Gebiedsbeheer eenheden - Kwetsbaar gebied - RSA (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rws/kwetsbaar-gebied/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"ea7c179c-0e30-4c29-acbc-d43e3b6c4f0f","BRO - Geologisch booronderzoek (BHR-G) - Geologie (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/tno/bro-geologisch-booronderzoek-geharmoniseerd/atom/index.xml","download",""https:\/\/data.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening";"Conform technische specificatie"",""true";"true""
"d84b0a71-4460-4e16-8a7e-5507f2e6bcbf","BRO Model Grondwaterspiegeldiepte (WDM) ATOM","https://service.pdok.nl/tno/bro-model-grondwaterspiegeldiepte/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"1619798e-4254-4b85-8562-dc2a25338f48","CBS Vierkantstatistieken 100m ATOM","https://service.pdok.nl/cbs/vierkantstatistieken100m/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"78155dcb-61fa-4c16-896f-637f5936ce6c","Zwemwaterkwaliteit (Provinciaal en Rijkswateren) (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/provincies/zwemwaterkwaliteit-provinciaal-rijkswateren/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"7358a8bc-42db-4eeb-9b3e-a081f7803b45","Administratieve Eenheden (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/kadaster/brk-administratieve-eenheden/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"18b9e1e4-dac6-4d26-a37b-94bb309c03cf","Gepland landgebruik DSO-LV Omgevingswet (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/kadaster/omgevingswet-planned-land-use/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
"86bf5671-a34b-4a79-a45c-276e4498dee3","Gebieden met Natuurrisico's - Overstromingen - Risicogebied - Richtlijn Overstromingsrisico's (ROR) (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rws/overstromingen-risicogebied/atom/index.xml","download",""https:\/\/eur-lex.europa.eu\/eli\/reg\/2009\/976";"https:\/\/inspire.ec.europa.eu\/documents\/technical-guidance-implementation-inspire-download-services"",""Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Conform technische specificatie; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true""
